Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
95,Math Constant Hunter,2.5860684647302907,0.757354356846473,46.0,1.0,0.6350145228215769,0.12233983402489623,0.11005456431535268,0.13259107883817423,0.8936433149544755,0.8377979331875789,0.12950898675453976,0.2248405790007788
96,Getzler,2.5859439834024895,0.7767035269709543,25.0,1.0,0.7329271784232364,0.04377634854771784,0.04117033195020745,0.18212614107883818,0.9653890669026016,0.3688634165430512,0.6993082697695743,0.12293280942356832
97,Dynamic Two Tits For Tat,2.5856327800829884,0.829936929460581,7.0,1.0,0.7636941908713694,0.06624273858921162,0.03062904564315352,0.13943402489626552,0.9535115102559127,0.4950764659197071,0.6385330397184279,0.3709729909437136
98,"Stalker: (D,)",2.584844398340249,0.8347580912863071,144.0,1.0,0.7695431535269713,0.06521493775933603,0.02759979253112025,0.1376421161825724,0.9751738253015257,0.6552945808277525,0.7704934772678588,0.18472481816198016
99,Grofman,2.583163900414939,0.8895114107883817,19.0,1.0,0.7733786307053943,0.11613278008298754,0.038017842323651435,0.07247074688796679,1.0,0.38009615094714594,0.48721723410346807,0.9730198412904594
100,Soft Go By Majority: 10,2.5830809128630703,0.8234558091286307,17.0,1.0,0.7641325726141077,0.05932323651452285,0.028276970954356846,0.14826721991701255,1.0,0.7664149456422594,0.6090213382240804,0
101,Punisher,2.5825207468879667,0.6549738589211618,79.0,1.0,0.6386053941908714,0.01636846473029043,0.08039730290456433,0.2646288381742739,1.0,0,0.21212782582195563,0
102,Soft Go By Majority: 20,2.5811825726141078,0.8206937759336099,19.0,1.0,0.7602672199170125,0.060426556016597514,0.030121576763485446,0.1491846473029045,1.0,0.7706562377126114,0.5830431640189886,0
103,Slow Tit For Two Tats 2,2.581068464730291,0.8110771784232366,16.0,1.0,0.7559275933609959,0.055149585062240644,0.030990663900414914,0.1579321576763485,1.0,0.7539849085331447,0.36036231215273923,0
104,Black,2.578765560165975,0.8553929460580912,0.0,1.0,0.7840684647302906,0.07132448132780082,0.02059502074688796,0.12401203319502073,0.9739359343863908,0.7124579277949306,0.7057728167622451,0.327441870246184
105,"Grumpy: Nice, 10, -10",2.577199170124482,0.8656302904564316,13.0,1.0,0.7777609958506224,0.08786929460580914,0.027186929460580902,0.10718278008298751,1.0,0.9757913735515568,0.03921015643092084,0
106,Soft Go By Majority: 40,2.5764522821576765,0.8231066390041494,17.0,1.0,0.7588678423236517,0.0642387966804979,0.030548340248962618,0.1463450207468879,1.0,0.7909206676905874,0.6080544934152521,0
107,Appold,2.5702800829875514,0.7845968879668049,25.0,1.0,0.7180908713692946,0.06650601659751038,0.05036576763485478,0.16503734439834028,0.9131710307627673,0.5063136027805778,0.7071789781528353,0.31776824764528216
108,Hard Tit For 2 Tats,2.5667427385892116,0.8319732365145228,0.0,1.0,0.7665298755186722,0.06544336099585063,0.024764107883817416,0.14326265560165974,1.0,0.6843705383604427,0.36192717234399713,0.27139964294650376
109,Delayed AON1,2.5660269709543573,0.7731516597510374,27.0,1.0,0.6453626556016597,0.12778900414937758,0.10084149377593359,0.126006846473029,0.9978608313903442,0.12826873483732512,0,1.0
110,Worse and Worse 3,2.5657157676348543,0.780384439834025,31.0,1.0,0.7087470954356846,0.07163734439834028,0.05512302904564319,0.164492531120332,0.8774473251175322,0.5138721305496542,0.5813213784484272,0.419266598924482
111,"N Tit(s) For M Tat(s): 3, 2",2.564574688796681,0.798405601659751,29.0,1.0,0.7427487551867221,0.05565684647302902,0.03356763485477177,0.1680267634854771,1.0,0.7232929403260022,0.2549146422357007,0.14759542260698744
112,Nice Average Copier,2.56454356846473,0.779896265560166,30.5,1.0,0.7087294605809128,0.07116680497925315,0.05467780082987552,0.16542593360995847,0.8778107106841343,0.5148444973587187,0.5818337239567194,0.4164104285627616
113,Soft Go By Majority,2.56253112033195,0.8172248962655602,18.0,1.0,0.737469294605809,0.07975560165975105,0.0416246887966805,0.14115041493775937,1.0,0.8558958364001507,0.6811525079231919,0
114,Hard Tit For Tat,2.5618568464730287,0.6463286307053941,81.0,1.0,0.6317103734439833,0.014618257261410764,0.0782139004149378,0.2754574688796681,1.0,0,0.2208736852565575,0
115,Win-Stay Lose-Shift: C,2.5546784232365147,0.7770836099585062,23.0,1.0,0.6488981327800829,0.1281854771784233,0.09596867219917016,0.12694771784232362,1.0,0,0,1.0
116,Tit For 2 Tats,2.5533921161825726,0.8550603734439834,0.0,1.0,0.779,0.0760603734439834,0.017750207468879658,0.12718941908713685,1.0,0.7471531038853327,1.0,0
117,Appeaser,2.5533713692946067,0.776654356846473,23.0,1.0,0.6482825726141078,0.12837178423236512,0.09623215767634857,0.12711348547717838,1.0,0,0,1.0
118,Meta Majority Memory One: 34 players,2.5464315352697096,0.7400479253112033,66.0,1.0,0.6915670124481329,0.04848091286307054,0.05292780082987546,0.20702427385892108,0.9946452870898155,0.05090656285558713,0.8785822930613683,0.015473327492461686
119,Inverse,2.5398962655601665,0.6820029045643153,77.0,1.0,0.6519709543568464,0.030031950207468874,0.06641680497925316,0.25158029045643165,0.9571007493629439,0,0.5833316507097248,0
120,Thumper,2.539221991701245,0.6964439834024896,60.0,1.0,0.6628742738589211,0.03356970954356844,0.06170975103734439,0.2418462655601661,1.0,0,0.5770701964197946,0
121,Tricky Level Punisher,2.53707468879668,0.8085348547717842,30.0,1.0,0.7048836099585062,0.10365124481327805,0.057867219917012463,0.13359792531120332,1.0,0.9013298735537992,0.03290264946838442,0.013871236601154725
122,Two Tits For Tat,2.537053941908714,0.6645145228215767,79.0,1.0,0.640509336099585,0.024005186721991673,0.06997863070539422,0.2655068464730291,1.0,0,0.35489409831491714,0
123,Harrington,2.5355705394190866,0.6845659751037344,82.0,1.0,0.5894684647302906,0.09509751037344391,0.11287136929460574,0.20256265560165976,0.9126902601439815,0.46469623874026167,0.967526898091105,0.2873455758448379
124,GTFT: 0.7,2.533796680497925,0.9470159751037345,0.0,1.0,0.807947510373444,0.13906846473029044,0.01449813278008299,0.03848589211618255,1.0,0.699047384991715,1.0,0.7056207466970257
125,Eventual Cycle Hunter,2.4812033195020753,0.9151410788381743,14.0,1.0,0.7517587136929461,0.16338236514522822,0.03510767634854771,0.04975124481327798,0.9974559606848441,0.9843652012735675,0.09103540715766188,0.12058228575080003
126,AdaptorBrief,2.4696058091286313,0.5884522821576763,121.5,0.9908713692946058,0.538302489626556,0.050149792531120306,0.110653112033195,0.30089460580912875,0.9565136211681714,0.2942822572910686,0.5077870287953223,0.0982334270843126
127,GTFT: 0.9,2.4478112033195027,0.9808840248962656,0.0,1.0,0.8028041493775934,0.1780798755186722,0.004732157676348546,0.014383817427385892,1.0,0.8980253255728898,1.0,0.9077848509521548
128,Tranquilizer,2.4459854771784233,0.6479228215767635,88.0,1.0,0.560068049792531,0.08785477178423236,0.10314377593361,0.2489334024896266,0.8946341029064967,0.5542885648026153,0.9429621277004433,0.3396635477542256
129,Nydegger,2.4349688796680495,0.9596545643153527,13.0,1.0,0.7572315352697097,0.20242302904564313,0.03052883817427384,0.009816597510373427,0.9898235671970891,0.9626353760057483,0.7695100560310317,0.7452443066435672
