Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
81,Prober 2,2.1203207964601773,0.6034676991150443,76.0,0.048407079646017696,0.43100752212389376,0.17246017699115054,0.10809690265486728,0.2884353982300884,0.9500895795367158,0.36183491417208496,0.9493452817127648,0.11948172680174216
82,Davis: 10,2.119900442477876,0.11267876106194691,184.0,0.9473893805309734,0.06481327433628314,0.04786548672566371,0.2596336283185842,0.6276876106194689,0.7118810871908837,0.27142863899634095,0.07238832065666435,0.05243308708293089
83,Grudger,2.1182853982300887,0.09100929203539823,195.0,0.9487610619469027,0.05240752212389381,0.038601769911504415,0.26311128318584087,0.6458794247787609,0.6365809978906667,0.049824653309988545,0.06730904131754442,0.04987052666324635
84,Meta Hunter Aggressive: 7 players,2.1175221238938056,0.27164911504424777,125.0,0.9521238938053097,0.13183451327433623,0.1398146017699115,0.24827057522123894,0.4800803097345133,0.6323864321543002,0.5813521068920834,0.18823730791330054,0.11499685782017925
85,Meta Majority Long Memory: 111 players,2.113429203539823,0.41359756637168144,183.0,0.9526991150442478,0.31970862831858404,0.09388893805309732,0.14186747787610615,0.4445349557522124,0.8832542811359603,0.05285424670702692,0.5747903792815928,0.04962578604917384
86,"ZD-GEN-2: 0.125, 0.5, 3",2.112820796460177,0.6095185840707965,66.0,0.9504424778761061,0.4261152654867259,0.18340331858407075,0.11110619469026539,0.27937522123893793,0.9494413533652899,0.5574133192195382,0.4995036788326439,0.16188703789772818
87,Getzler,2.11158185840708,0.5008741150442478,96.0,0.9511504424778761,0.3696798672566371,0.1311942477876107,0.12586393805309734,0.37326194690265485,0.8762465586723663,0.31646885247853523,0.6837134030201696,0.15833287499908408
88,"General Soft Grudger: n=1,d=4,c=2",2.1089712389380537,0.550378982300885,89.0,0.9512831858407079,0.35380376106194694,0.19657522123893803,0.14930641592920355,0.3003146017699115,0.9280078605657135,0.37158273269541914,0.3373326556031709,0.2906954261583419
89,PSO Gambler 1_1_1,2.108738938053097,0.3040807522123894,119.5,0.9481858407079646,0.18619756637168133,0.11788318584070806,0.2138221238938053,0.4820971238938052,0.9495607715395092,0.25548492960306945,0.04960999651848276,0.16902392610768377
90,Firm But Fair,2.108362831858407,0.6667371681415929,67.0,0.949646017699115,0.41773849557522147,0.24899867256637156,0.13094867256637163,0.2023141592920354,0.9502051039981834,0.05029166510864872,0.9498931711299612,0.6500530534388457
91,Soft Grudger,2.1065597345132745,0.5501150442477876,89.0,0.9511946902654868,0.3532553097345131,0.19685973451327446,0.1494555309734513,0.3004294247787612,0.9279415485589265,0.3721744218722829,0.33670104902363734,0.29077696376160006
92,Prober 4,2.1057190265486723,0.19214358407079646,145.0,0.9503982300884956,0.10385243362831852,0.0882911504424779,0.24667588495575224,0.5611805309734513,0.6221992169957266,0.1623199604270978,0.3239426965311912,0.07864730718824145
93,Prober,2.1053871681415925,0.3083241150442478,121.0,0.047831858407079646,0.19015730088495564,0.1181668141592921,0.21139690265486727,0.48027898230088484,0.8749812041582097,0.0752574603353131,0.6469710370711554,0.05788906427643325
94,Leyvraz,2.104557522123894,0.6309575221238938,70.0,0.9517256637168141,0.41047389380530974,0.22048362831858415,0.12549358407079642,0.24354889380530972,0.8176022590776681,0.4588819350082445,0.8014620989760788,0.4553156172582508
95,Revised Downing: True,2.1043584070796464,0.18883761061946902,146.0,0.9486283185840708,0.09411482300884957,0.09472278761061947,0.2520823008849558,0.5590800884955752,0.7178074182720543,0.21937870043915794,0.08801080460293441,0.14356276265615786
96,"Feld: 1.0, 0.5, 200",2.103539823008849,0.34642212389380533,151.0,0.9496902654867256,0.22754867256637165,0.11887345132743361,0.19252300884955764,0.4610548672566371,0.8114813927096824,0.050263103098825104,0.7228556984220714,0.05058836078099904
97,Winner12,2.1030973451327437,0.31471150442477874,126.0,0.9462831858407079,0.19939137168141596,0.1153201327433628,0.20506106194690255,0.4802274336283187,0.9502862878390017,0.06033586572834409,0.051477519147697506,0.3572138989224967
98,DoubleResurrection,2.102035398230089,0.47889358407079646,100.0,0.9511946902654868,0.27998761061946914,0.19890597345132738,0.1856258849557523,0.33548053097345126,0.8400547382916589,0.049466759426839466,0.9503213645072709,0.1481223024142311
99,Shubik,2.100951327433628,0.2848845132743363,162.0,0.9453097345132744,0.21154999999999996,0.07333451327433634,0.18799225663716818,0.5271232300884956,0.8851780683686152,0.05071258440671606,0.38370111937649115,0.050628639727575364
100,Worse and Worse 3,2.100608407079646,0.5587497787610619,75.0,0.9501327433628318,0.3726818584070796,0.18606792035398223,0.13508561946902645,0.30616460176991167,0.7238191195245045,0.5390914213168213,0.5643634016297439,0.4247945205869399
101,Nice Average Copier,2.098396017699115,0.5575345132743362,76.0,0.9507522123893806,0.37183008849557514,0.18570442477876115,0.1353809734513274,0.30708451327433617,0.7222731135977076,0.5384557166119642,0.5628954907090422,0.42131981398308066
102,Meta Majority: 196 players,2.09587389380531,0.42840508849557524,180.0,0.9511061946902655,0.326629646017699,0.10177544247787618,0.13607942477876112,0.43551548672566365,0.9039029540329403,0.05426150443432844,0.6099233314922637,0.050312891634073924
103,Worse and Worse 2,2.094325221238938,0.3147258849557522,121.0,0.9507522123893806,0.15103805309734517,0.16368783185840718,0.23883252212389391,0.44644159292035374,0.6095942853720296,0.3075875278399218,0.3331596391314238,0.22442270664026973
104,Meta Majority Finite Memory: 85 players,2.094004424778761,0.4392811946902655,174.0,0.9503982300884956,0.3350716814159291,0.10420951327433628,0.13189557522123907,0.42882323008849554,0.9070754334028397,0.10131470817098896,0.6210322889920763,0.05810923173555962
105,Tideman and Chieruzzi,2.0922898230088496,0.354045796460177,165.0,0.9507079646017699,0.2729342920353981,0.08111150442477875,0.15629823008849553,0.4896559734513275,0.8872485316506763,0.1253743031426188,0.43201019430860815,0.052208613566484985
106,Remorseful Prober: 0.1,2.087245575221239,0.43001216814159293,121.0,0.9488053097345133,0.2842723451327433,0.14573982300884966,0.16639601769911502,0.40359181415929196,0.8601774624783379,0.053405158364272544,0.8603569214982085,0.14997388837866976
107,Random Hunter,2.084203539823009,0.8420199115044248,42.0,0.9479646017699115,0.5391938053097345,0.30282610619469025,0.07667101769911505,0.08130907079646026,0.9272041015885497,0.9149663657589705,0.7082788089320774,0.581318387605701
108,Calculator,2.079612831858407,0.418266814159292,111.0,0.9492035398230089,0.2846236725663718,0.13364314159292034,0.16270929203539822,0.41902389380530974,0.9162691350190993,0.05004878883261168,0.7974205247169447,0.04993894912251036
109,GTFT: 0.7,2.078738938053097,0.8487579646017699,28.0,0.950575221238938,0.5622829646017699,0.286475,0.060632079646017675,0.09060995575221242,0.9502587979223865,0.6794532276372557,0.9501300309467801,0.6811320897984453
110,Fortress4,2.0740929203539826,0.23359314159292036,116.0,0.049601769911504424,0.07717809734513276,0.15641504424778754,0.2686046460176991,0.49780221238938055,0.7066941340707739,0.08538197225422896,0.0690931592046025,0.2562591650663353
